"strain","resistance","UMAP1","UMAP2","UMAP3","UMAP4","UMAP5","UMAP6","UMAP7","UMAP8"
"DA62886","HR",10.6112289428711,-2.15163135528564,1.09228670597076,0.581244647502899,-1.57779097557068,0.5382319688797,-2.17022609710693,-0.726466298103333
"DA62888","nonHR",9.22699069976807,-1.57761645317078,0.299201428890228,0.045905489474535,-1.59792125225067,0.949724495410919,-0.896172881126404,-0.837217330932617
"DA62890","nonHR",9.99400520324707,-1.74721741676331,0.519713819026947,0.103884637355804,-1.80021584033966,-0.192680567502975,-0.785148561000824,-0.319481611251831
"DA62892","nonHR",-10.9699249267578,0.701972305774689,-3.09406924247742,-2.71973371505737,2.50163102149963,-0.758216917514801,-0.166950851678848,3.0583484172821
"DA62894","nonHR",9.80898094177246,-2.20031070709229,0.696215033531189,0.364496678113937,-0.614150285720825,-0.391042292118073,-1.31236529350281,-1.42334687709808
"DA62896","nonHR",10.2241086959839,-2.64008569717407,1.13773655891418,0.218508332967758,-0.654877185821533,0.537205755710602,-1.58034670352936,-1.43817055225372
"DA62898","nonHR",10.2528476715088,-1.25680899620056,0.455774217844009,0.316601604223251,-2.21028733253479,0.602640092372894,-1.38384664058685,-0.286983549594879
"DA62900","nonHR",-16.9738903045654,-2.70920252799988,-1.17319965362549,1.29401004314423,4.07641792297363,-0.350238144397736,0.156426250934601,2.91154265403748
"DA62902","nonHR",5.8920750617981,-0.579700708389282,0.097024105489254,-0.272889941930771,-1.05455577373505,-0.617215871810913,-0.0648270919919014,-0.693049490451813
"DA62904","nonHR",10.904580116272,-1.20697236061096,0.376086175441742,0.282270640134811,-2.94442701339722,0.0600780956447124,-1.1398857831955,0.485336810350418
"DA62906","nonHR",-16.6945343017578,-2.46075177192688,-1.54816508293152,0.945641756057739,4.0147852897644,-0.595736086368561,0.3060382604599,2.59406208992004
"DA62908","nonHR",9.05641460418701,-1.60959553718567,0.426726311445236,-0.0179374162107706,-1.44851624965668,0.827169716358185,-0.667098045349121,-1.0361430644989
"DA62914","nonHR",-17.0553245544434,-2.65769720077515,-1.17861473560333,1.5160950422287,4.08019924163818,-0.535403430461884,0.0778813138604164,2.82097291946411
"DA62916","nonHR",-16.2634792327881,-2.44591188430786,-1.18522357940674,1.89234483242035,4.77516508102417,-0.91164219379425,0.492390602827072,1.60440468788147
"DA62918","nonHR",10.1690368652344,-2.01330041885376,0.749492108821869,0.560237526893616,-1.34248960018158,0.356359481811523,-1.75822830200195,-0.930187404155731
"DA62920","HR",10.5023765563965,-2.04909896850586,0.591842889785767,0.19179792702198,-0.762147724628448,-0.684141755104065,-1.25188779830933,-1.37470757961273
"DA62922","nonHR",-11.3288507461548,1.17444276809692,-3.15638709068298,-2.88587474822998,2.61909580230713,-0.868175208568573,-0.518307387828827,2.42675137519836
"DA62924","nonHR",-11.0267066955566,0.975969970226288,-3.35878133773804,-3.37334704399109,2.65831303596497,-0.930301666259766,-0.364955097436905,3.08534240722656
"DA62926","nonHR",-17.1048278808594,-2.51946997642517,-1.30403065681458,1.76850891113281,4.11108541488647,-0.815388977527618,0.160246416926384,3.16019248962402
"DA62928","nonHR",-16.8077507019043,-2.22734880447388,-1.27005326747894,1.96478474140167,4.58280324935913,-0.73923933506012,0.352869063615799,2.20254111289978
"DA62932","nonHR",11.0724773406982,-1.32040560245514,0.574137151241302,-0.0592067316174507,-2.18799114227295,0.660114526748657,-1.5507265329361,-0.43756702542305
"DA62934","nonHR",-16.6910762786865,-2.27805995941162,-1.0982518196106,1.98086273670197,4.56069707870483,-0.894609391689301,0.543993413448334,2.59219241142273
"DA62936","nonHR",10.9764432907104,-1.32358741760254,0.557407736778259,0.0367803983390331,-2.20602607727051,0.608124017715454,-1.53944635391235,-0.371101170778275
"DA62938","nonHR",10.4153699874878,-2.67399406433105,1.10353708267212,0.0173272397369146,-0.612871587276459,0.446823537349701,-1.33713746070862,-1.45138800144196
"DA62940","nonHR",-17.2735595703125,-2.63656401634216,-1.30197930335999,1.56001317501068,4.10279893875122,-0.686589360237122,-0.0297923684120178,2.92109441757202
"DA62942","nonHR",10.672420501709,-1.41976583003998,0.555750489234924,0.40322732925415,-2.30643343925476,0.117703780531883,-1.41006875038147,0.243087038397789
"DA62944","nonHR",11.0138826370239,-1.54964578151703,0.64142519235611,0.597636520862579,-1.97165584564209,-0.181755095720291,-1.87128984928131,-0.361159831285477
"DA62946","HR",-0.650076627731323,7.20505809783936,2.35121393203735,-0.40840470790863,-2.61394453048706,2.11888551712036,3.35927748680115,-3.02746367454529
"DA62948","nonHR",6.43077087402344,-0.85793536901474,-0.14661480486393,-0.238548144698143,-1.52131366729736,-0.641559779644012,0.352360308170319,0.211008846759796
"DA62950","nonHR",10.8706607818604,-1.20436275005341,0.368296682834625,0.277540147304535,-2.92131686210632,0.0737692415714264,-1.10625374317169,0.484058290719986
"DA62952","nonHR",-16.9682788848877,-2.35327053070068,-1.28043174743652,2.02912878990173,4.43453884124756,-0.912365674972534,0.226773828268051,2.53196549415588
"DA62954","HR",9.36559104919434,-1.96775102615356,0.638887643814087,0.156750068068504,-1.34789741039276,-0.217299968004227,-0.624935209751129,-0.762681365013123
"DA62956","nonHR",6.8034725189209,-0.842671990394592,-0.0887965485453606,-0.375641524791718,-1.72792387008667,-0.86622428894043,0.124890208244324,0.139354899525642
"DA62958","HR",-2.14525389671326,6.85699319839478,2.08692693710327,-0.239459812641144,-1.21556007862091,1.65089690685272,2.66194796562195,-2.95492911338806
"DA62960","nonHR",10.3525371551514,-2.60691857337952,1.04785788059235,0.0483855716884136,-0.654506266117096,0.292582958936691,-1.32223641872406,-1.40482187271118
"DA62962","nonHR",-17.0206832885742,-2.37541031837463,-2.22975540161133,1.17065894603729,3.58869504928589,-1.11232602596283,-0.0152062308043242,2.3161358833313
"DA62964","nonHR",-11.1801948547363,1.27860498428345,-2.98146200180054,-3.37069773674011,3.06269383430481,-0.557960391044617,-0.468711495399475,2.63808274269104
"DA62966","nonHR",10.2521543502808,-1.92704176902771,0.605487167835236,0.203813076019287,-1.71745800971985,-0.447716563940048,-0.909708619117737,-0.322866886854172
"DA62968","nonHR",10.8493719100952,-1.05753231048584,0.653279960155487,0.587651312351227,-2.47068214416504,0.147819936275482,-1.85611474514008,-0.208041876554489
"DA62972","nonHR",10.9069271087646,-1.68257689476013,0.609071254730225,0.70363849401474,-1.63223695755005,-0.68286144733429,-1.75216484069824,-0.554978489875793
"DA62976","nonHR",10.0248565673828,-2.17786884307861,0.68388444185257,0.39374703168869,-0.705937922000885,-0.486700415611267,-1.42764616012573,-1.36624491214752
"DA62978","HR",-0.0693666860461235,7.1058030128479,2.75353789329529,-0.290846616029739,-3.04147458076477,1.44160032272339,3.49538946151733,-2.73991227149963
"DA62980","nonHR",-17.0056915283203,-2.50916433334351,-1.28025543689728,1.75661158561707,3.9747519493103,-0.714601993560791,0.146661087870598,3.02913236618042
"DA62982","nonHR",10.8868837356567,-1.63736414909363,0.57863062620163,0.644095897674561,-1.71731877326965,-0.714530408382416,-1.73116564750671,-0.513953387737274
"DA62984","nonHR",6.79211664199829,-0.814754486083984,-0.103024907410145,-0.503674209117889,-1.66657328605652,-0.943547606468201,-0.0440419465303421,-0.165071651339531
"DA62986","nonHR",10.5366277694702,-1.27876043319702,0.430225729942322,-0.00375655083917081,-2.01575589179993,0.305176794528961,-1.30617666244507,-0.532207250595093
"DA62990","nonHR",10.450514793396,-1.42135655879974,0.259545773267746,-0.0591250322759151,-2.72262239456177,-0.00145371560938656,-1.04791569709778,0.290841728448868
"DA62992","nonHR",10.5911207199097,-1.20004081726074,0.290147334337234,0.0834733173251152,-2.84152579307556,0.114317633211613,-0.879191339015961,0.419165730476379
"DA62994","nonHR",6.90970802307129,-0.801061034202576,-0.0776776894927025,-0.38892874121666,-1.73472666740417,-0.929344475269318,0.0152750890702009,0.0333801954984665
"DA62996","nonHR",9.18285083770752,-1.5142776966095,0.350263774394989,0.205233976244926,-1.49827659130096,0.84712553024292,-0.785795509815216,-0.732997238636017
"DA62998","HR",6.87930631637573,-0.775266230106354,-0.00370656861923635,-0.149000018835068,-1.73811733722687,-0.659068286418915,0.154601767659187,0.125221893191338
"DA63000","nonHR",10.6639003753662,-1.98169112205505,0.71363627910614,0.366008549928665,-1.947918176651,-0.330884367227554,-1.32827639579773,-0.143606647849083
"DA63002","HR",-16.4406642913818,-2.19850564002991,-0.948100566864014,1.71986293792725,4.53301000595093,-0.673863887786865,0.747190117835999,2.57638120651245
"DA63006","nonHR",10.7087984085083,-2.75159502029419,1.17041718959808,0.499965965747833,-0.946238398551941,0.402205944061279,-2.09479808807373,-1.21866846084595
"DA63010","nonHR",9.2452278137207,-1.55527949333191,0.446472674608231,0.114336222410202,-1.45005357265472,0.883170008659363,-0.653442084789276,-0.837304472923279
"DA63012","HR",-0.426140964031219,7.038001537323,2.42971181869507,-0.164526060223579,-2.75287580490112,1.25359749794006,3.57634592056274,-2.26601696014404
"DA63014","nonHR",10.8221063613892,-1.2195987701416,0.353318333625793,0.152185827493668,-2.88946318626404,0.00934402551501989,-1.01620137691498,0.454475611448288
"DA63016","nonHR",10.1155319213867,-1.46916127204895,0.442066699266434,0.1649309694767,-1.93818664550781,-0.483190715312958,-0.900676310062408,-0.181359738111496
"DA63020","nonHR",9.31774711608887,-1.74394679069519,0.378887414932251,0.024826617911458,-1.12632262706757,0.386766523122787,-0.954992473125458,-1.19718110561371
"DA63022","nonHR",10.3405389785767,-2.51969933509827,0.875665307044983,-0.00639861030504107,-0.50299072265625,-0.155844017863274,-1.21565198898315,-1.53743422031403
"DA63024","nonHR",10.7598276138306,-1.58577358722687,0.584885597229004,0.669471323490143,-1.73767220973969,-0.651504755020142,-1.70014905929565,-0.506232023239136
"DA63026","nonHR",6.80602025985718,-0.835033059120178,-0.0486129559576511,-0.384335547685623,-1.72681295871735,-0.83321076631546,0.124272912740707,0.112768493592739
"DA63028","nonHR",9.14682674407959,-1.58422899246216,0.35986715555191,0.0873038545250893,-1.43862581253052,0.803872764110565,-0.689739406108856,-0.834819793701172
"DA63030","HR",6.20158243179321,-0.331502944231033,0.201238438487053,-0.40274766087532,-1.49104118347168,-0.871890008449554,0.13494747877121,-0.578381955623627
"DA63032","nonHR",6.00742673873901,-0.553196012973785,-0.042645163834095,-0.220162585377693,-1.25923979282379,-0.715448558330536,0.258976310491562,-0.240105986595154
"DA63034","nonHR",-16.6246166229248,-2.55166959762573,-1.12487506866455,1.22531127929688,4.19274139404297,-0.441295325756073,0.435028076171875,2.86801838874817
"DA63036","nonHR",10.3362102508545,-2.69854688644409,1.16283214092255,0.108181782066822,-0.663011074066162,0.536697030067444,-1.5291600227356,-1.41497719287872
"DA63038","HR",10.3134241104126,-0.836405813694,0.417718380689621,0.21880666911602,-2.69357919692993,0.348050326108932,-1.10813999176025,0.106743678450584
"DA63040","HR",9.90065860748291,-1.71649265289307,0.534589469432831,-0.166823402047157,-1.80842852592468,0.0316644012928009,-0.485525280237198,-0.334429532289505
"DA63042","nonHR",10.6593904495239,-2.81584715843201,1.17059469223022,0.483059078454971,-0.916959285736084,0.423492401838303,-1.96520614624023,-1.16683006286621
"DA63044","nonHR",11.0733089447021,-1.75946033000946,0.715297341346741,0.612959921360016,-1.85340237617493,-0.0621732585132122,-2.03887724876404,-0.446832537651062
"DA63046","HR",-0.50707346200943,7.04241991043091,2.34873151779175,-0.41413289308548,-2.57892751693726,2.16437029838562,3.31553149223328,-2.99558448791504
"DA63048","nonHR",5.95754814147949,-0.465393900871277,0.0831055119633675,-0.405644178390503,-1.05238270759583,-0.685390710830688,0.0427613295614719,-0.663420438766479
"DA63050","nonHR",11.1814670562744,-1.07259976863861,0.56841367483139,0.318600952625275,-2.6351797580719,0.467999428510666,-1.68896615505219,-0.0070137856528163
"DA63052","nonHR",6.34769535064697,-0.918725490570068,-0.0837132558226585,-0.203106939792633,-1.44593131542206,-0.578534722328186,0.145447477698326,-0.0478239580988884
"DA63054","nonHR",6.54375600814819,-0.606020212173462,0.235820561647415,-0.279660314321518,-1.40971457958221,-1.01779961585999,-0.0376264415681362,-0.684057533740997
"DA63056","nonHR",10.6479148864746,-2.89369893074036,1.27820765972137,0.344194531440735,-0.806419551372528,0.347021400928497,-2.16189193725586,-1.36597466468811
"DA63058","nonHR",6.03768491744995,-0.889542877674103,-0.192399650812149,-0.0725674778223038,-1.27721440792084,-0.547837972640991,0.241642877459526,-0.0829621553421021
"DA63060","nonHR",7.94029951095581,-1.16832864284515,0.183305323123932,-0.0402987413108349,-1.62520408630371,-0.527886211872101,-0.304283648729324,-0.192469611763954
"DA63062","nonHR",-11.0103778839111,0.688971400260925,-2.93003249168396,-3.36190605163574,2.64768147468567,-0.630393385887146,-0.226609528064728,3.0519106388092
"DA63064","nonHR",9.78239154815674,-1.9735324382782,0.572753012180328,0.0719211623072624,-1.52890801429749,-0.156630173325539,-0.670774579048157,-0.533211588859558
"DA63066","nonHR",10.6824207305908,-2.89979648590088,1.32209837436676,0.345033079385757,-0.830172061920166,0.367983192205429,-2.16846799850464,-1.36288547515869
"DA63068","nonHR",-16.7279815673828,-2.267005443573,-1.54852628707886,2.01985907554626,4.38429403305054,-1.06414556503296,0.373285084962845,2.23100185394287
"DA63072","HR",10.496732711792,-1.12746548652649,0.228914633393288,0.114759221673012,-2.88787841796875,0.104146964848042,-0.876688420772552,0.476901113986969
"DA63074","nonHR",10.8371543884277,-2.764399766922,1.12433350086212,0.496281653642654,-1.11501824855804,0.383471220731735,-2.0235116481781,-1.05052435398102
"DA63078","nonHR",-16.6610221862793,-2.45692205429077,-1.55191957950592,1.70017564296722,3.86641311645508,-0.714280962944031,0.22573384642601,2.81940627098083
"DA63080","nonHR",-16.0745410919189,-2.54888272285461,-1.39971685409546,1.78036439418793,4.75450754165649,-1.093092918396,0.369038701057434,1.34007751941681
"DA63082","HR",-7.50748014450073,3.50395846366882,0.16164094209671,-0.111886911094189,0.518840789794922,0.648211002349854,1.81210064888,-0.586752951145172
"DA63084","nonHR",10.348162651062,-1.71209967136383,0.514971911907196,0.676410555839539,-1.52418684959412,-0.614404499530792,-1.56633770465851,-0.612379431724548
"DA63088","nonHR",9.31214332580566,-1.6209135055542,0.281384587287903,0.172798082232475,-1.44617998600006,0.947320461273193,-0.596968412399292,-0.704925298690796
"DA63090","nonHR",-10.9182357788086,0.809435606002808,-3.26382970809937,-2.94552659988403,2.63919043540955,-0.816862165927887,0.0197614300996065,3.13424134254456
"DA63092","nonHR",-16.9380683898926,-2.50985908508301,-1.21487152576447,1.74807858467102,4.17661714553833,-0.647258639335632,0.145410180091858,3.04753565788269
"DA63094","nonHR",10.2883710861206,-1.36601185798645,0.451826423406601,0.071352943778038,-2.22107672691345,0.501725494861603,-1.12346649169922,-0.168370693922043
"DA63096","nonHR",-17.0146541595459,-2.42655634880066,-1.4816130399704,1.93623316287994,4.48670625686646,-1.06212759017944,0.0995696559548378,2.42365527153015
"DA63100","nonHR",9.90582275390625,-2.04141545295715,0.76828670501709,0.393521815538406,-1.40281081199646,0.583991408348083,-1.55782830715179,-0.864506900310516
"DA63102","nonHR",9.49271106719971,-1.45826244354248,0.406182557344437,-0.125823244452477,-1.72763991355896,1.03862011432648,-0.946626782417297,-0.901976466178894
"DA63104","nonHR",-16.810525894165,-2.40133166313171,-0.98359876871109,1.93349754810333,4.66347217559814,-0.599813759326935,0.433151602745056,2.26142644882202
"DA63106","HR",5.78625965118408,-0.483555525541306,0.0556788556277752,-0.248378485441208,-1.16900026798248,-0.550129115581512,0.15046252310276,-0.487707406282425
"DA63108","nonHR",-17.204948425293,-2.36547899246216,-1.42983973026276,1.5654479265213,3.94065451622009,-0.988893687725067,0.134466618299484,3.07410407066345
"DA63110","nonHR",10.7107028961182,-2.73917961120605,1.19972217082977,0.490363299846649,-1.05436432361603,0.395681858062744,-2.0127809047699,-1.06959068775177
"DA63112","nonHR",7.77044296264648,-1.21456503868103,0.092479407787323,0.0523856393992901,-1.66153883934021,-0.613258838653564,-0.196325972676277,-0.104812413454056
"DA63118","nonHR",-17.1089420318604,-2.40009117126465,-1.30130803585052,2.01670122146606,4.47477293014526,-0.921499371528625,0.137748748064041,2.50026488304138
"DA63120","nonHR",5.95496702194214,-0.381155699491501,0.0695580020546913,-0.470633268356323,-1.13452005386353,-0.872272849082947,0.0135252205654979,-0.723387241363525
"DA63122","HR",6.26688957214355,-0.445561498403549,0.282040864229202,-0.266528576612473,-1.50238728523254,-0.635056018829346,0.160263910889626,-0.625180125236511
"DA63124","nonHR",10.8012704849243,-2.69325089454651,1.08527064323425,0.0365171320736408,-0.863585412502289,0.0904170423746109,-1.34338355064392,-1.16599595546722
"DA63126","HR",9.10260486602783,-0.927533686161041,0.400105804204941,-0.187294870615005,-1.94192278385162,0.744953274726868,-0.823449611663818,-0.619873046875
"DA63128","nonHR",10.4114503860474,-1.86739504337311,0.603839755058289,0.226437583565712,-1.90870261192322,-0.430248349905014,-0.995645582675934,-0.152191922068596
"DA63130","nonHR",6.5873384475708,-0.839904725551605,0.0673500150442123,-0.0354081690311432,-1.32605087757111,-0.760777831077576,-0.0619948022067547,-0.624075353145599
"DA63134","nonHR",-16.9442596435547,-2.15633940696716,-1.73848056793213,1.91544699668884,4.43596887588501,-1.12713539600372,0.153368309140205,1.95647168159485
"DA63136","nonHR",-16.8764591217041,-2.26689839363098,-1.97047460079193,1.13535523414612,3.75053739547729,-1.09849071502686,0.0318340808153152,2.8453688621521
"DA63138","HR",10.3883228302002,-1.15950071811676,0.307258993387222,-0.0270755551755428,-2.73822999000549,0.155003562569618,-0.887234032154083,0.258530855178833
"DA63140","nonHR",-17.0882320404053,-2.66088509559631,-1.35938918590546,1.29681348800659,4.10163736343384,-0.513748586177826,-0.0180825516581535,2.96821546554565
"DA63142","nonHR",6.05796813964844,-0.433289170265198,0.0558576099574566,-0.432153671979904,-1.34541893005371,-0.920352756977081,0.0567849203944206,-0.588867127895355
"DA63144","HR",-16.7989921569824,-2.00606060028076,-1.86529433727264,1.90323138237,4.30242538452148,-1.22933614253998,0.230035975575447,1.92305052280426
"DA63146","HR",6.01040697097778,-0.637141525745392,-0.0694338977336884,-0.199710503220558,-1.46464967727661,-0.584582448005676,0.251195043325424,-0.0789991170167923
"DA63148","nonHR",9.93500709533691,-1.76900494098663,0.538795292377472,-0.158134460449219,-1.76638340950012,0.0549240484833717,-0.473707497119904,-0.34316486120224
"DA63150","HR",8.79316902160645,-1.52680158615112,0.480547517538071,0.217962726950645,-1.37826561927795,0.619167566299438,-0.810370206832886,-1.07921707630157
"DA63152","nonHR",5.94658803939819,-0.49781933426857,-0.00210497714579105,-0.275192260742188,-1.25447642803192,-0.719763338565826,0.289051443338394,-0.396847009658813
"DA63154","nonHR",-16.9751853942871,-2.2426905632019,-2.04225778579712,1.39020621776581,4.052565574646,-1.06081664562225,-0.0305062681436539,1.97236132621765
"DA63156","nonHR",-10.9834365844727,0.942022085189819,-3.29071736335754,-3.40772271156311,2.73913669586182,-0.86251026391983,-0.372121214866638,3.11459231376648
"DA63158","nonHR",9.65805244445801,-2.02377128601074,0.666596591472626,0.310709923505783,-1.52268016338348,0.0525764338672161,-0.961108922958374,-0.552978456020355
"DA63160","HR",9.18441486358643,-1.62354123592377,0.640892565250397,0.164151102304459,-1.60505568981171,1.16412127017975,-1.24248492717743,-0.862636864185333
"DA63162","nonHR",9.09405422210693,-1.67890846729279,0.424890011548996,-0.0611835196614265,-1.42329812049866,0.883794605731964,-0.811535716056824,-1.08921575546265
"DA63164","HR",-16.1888999938965,-2.24268889427185,-0.981051385402679,1.16843104362488,4.22205924987793,-0.444823294878006,0.703286588191986,2.80578851699829
"DA63166","nonHR",-16.6910152435303,-2.46507596969604,-1.57462322711945,1.681764960289,3.78104090690613,-0.627481818199158,0.257057040929794,2.78647661209106
"DA63168","nonHR",9.0509786605835,-1.60065507888794,0.234505474567413,-0.170818418264389,-1.58903121948242,0.880731225013733,-0.88701057434082,-0.926633179187775
"DA63170","nonHR",10.1544904708862,-2.4119770526886,0.865835845470428,-0.12316619604826,-0.85566657781601,0.274268358945847,-0.916612803936005,-1.22100520133972
"DA63172","nonHR",-11.263277053833,0.64510190486908,-2.95613813400269,-2.13810896873474,2.2776083946228,-0.882443785667419,-0.294339418411255,2.69317102432251
"DA63174","nonHR",10.7015810012817,-2.62730169296265,1.10146677494049,0.417112439870834,-1.18941521644592,0.128475457429886,-1.80195617675781,-0.865321576595306
"DA63176","nonHR",-17.1740913391113,-2.30963182449341,-1.4835193157196,1.86373853683472,4.34967470169067,-0.765176236629486,0.103721894323826,2.1298143863678
"DA63178","nonHR",6.99056959152222,-1.04607355594635,0.181333094835281,-0.127581283450127,-1.1363844871521,-0.415026038885117,-0.343676656484604,-0.602129995822906
"DA63180","HR",-16.5734844207764,-2.29325556755066,-1.36345565319061,1.25161683559418,4.29969263076782,-0.5079106092453,0.331368058919907,2.09676194190979
"DA63182","HR",-0.389197200536728,7.01753616333008,2.42676901817322,-0.0625094771385193,-2.78636169433594,1.17729878425598,3.66327476501465,-2.32416605949402
"DA63184","nonHR",-16.8675422668457,-2.30901384353638,-1.17238223552704,2.24846720695496,4.64606714248657,-0.962854266166687,0.29144024848938,2.27301096916199
"DA63186","HR",11.0771999359131,-0.942241728305817,0.425985366106033,0.386642575263977,-2.62667632102966,0.561522483825684,-1.89112222194672,0.0350280255079269
"DA63188","nonHR",9.25416851043701,-1.42924761772156,0.493785858154297,0.101134993135929,-1.76866865158081,0.948242247104645,-0.8324254155159,-0.720187962055206
"DA63190","nonHR",10.4562835693359,-1.53502082824707,0.498697757720947,-0.020667839795351,-2.32801556587219,-0.0165144000202417,-1.01510071754456,0.0643375143408775
"DA63192","nonHR",9.46387100219727,-1.59872925281525,0.353671997785568,0.256823569536209,-1.69764709472656,0.820238053798676,-1.16399276256561,-0.676200449466705
"DA63194","nonHR",6.55082273483276,-0.609290838241577,0.0347335375845432,-0.440620332956314,-1.50547850131989,-1.07539391517639,0.0107742138206959,-0.385601729154587
"DA63196","nonHR",9.96325969696045,-1.97100579738617,0.579106271266937,-0.043445099145174,-1.67033016681671,-0.128648668527603,-0.606609046459198,-0.361540406942368
"DA63198","nonHR",-16.6437511444092,-2.150230884552,-2.10748505592346,0.808054566383362,3.71368956565857,-0.944893658161163,-0.013569688424468,2.19099903106689
"DA63200","nonHR",-11.0895462036133,1.25297880172729,-3.40170693397522,-3.32039618492126,2.75392031669617,-0.927129507064819,-0.428682088851929,2.79594707489014
"DA63202","HR",-0.799131333827972,6.6572380065918,2.14474105834961,0.206343725323677,-3.13695597648621,0.769035995006561,3.5477557182312,-2.37289595603943
"DA63204","nonHR",10.7062330245972,-2.62035775184631,1.03216671943665,0.159303143620491,-1.06775486469269,0.011437626555562,-1.36602342128754,-0.94232451915741
"DA63210","HR",-0.273373037576675,6.84303855895996,2.6882746219635,-0.0491906516253948,-2.71033477783203,1.11577820777893,3.43981146812439,-2.41676306724548
"DA63214","HR",-6.21788930892944,3.41321277618408,0.498223513364792,0.279648512601852,0.33336478471756,0.706521511077881,2.0119047164917,-1.15375804901123
"DA63216","nonHR",-16.9662437438965,-2.37081742286682,-2.14468288421631,1.02365779876709,3.84765815734863,-0.910563051700592,-0.154849901795387,2.12529993057251
"DA63218","nonHR",6.50363397598267,-0.823099911212921,0.240369990468025,-0.180082902312279,-0.855369329452515,-0.484007507562637,-0.351416885852814,-0.891982614994049
"DA63220","nonHR",9.19498443603516,-1.44996285438538,0.3967265188694,-0.0519016981124878,-1.70265209674835,1.03611588478088,-0.949526309967041,-0.839722335338593
"DA63222","nonHR",9.54734039306641,-1.42678034305573,0.45395815372467,0.0846590399742126,-1.90129292011261,0.815179169178009,-1.00877702236176,-0.632023513317108
"DA63224","nonHR",11.2199993133545,-1.31894493103027,0.517833054065704,0.0366279371082783,-2.4896399974823,0.67534875869751,-1.7772843837738,-0.00364469178020954
"DA63226","nonHR",6.44333457946777,-0.523491501808167,0.0787481740117073,-0.487910717725754,-1.4486643075943,-1.10089576244354,0.00680711725726724,-0.472871392965317
